Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,season,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
I1,09/09/2011,Milan,Lazio,2,2,D,2.0,2.0,D,2011-2012,18.0,12.0,8.0,5.0,16.0,15.0,3.0,1.0,2.0,2.0,0.0,0.0
I1,10/09/2011,Cesena,Napoli,1,3,A,1.0,1.0,D,2011-2012,11.0,18.0,3.0,6.0,14.0,12.0,4.0,6.0,2.0,3.0,1.0,0.0
I1,11/09/2011,Catania,Siena,0,0,D,0.0,0.0,D,2011-2012,9.0,4.0,1.0,2.0,14.0,25.0,4.0,4.0,2.0,4.0,0.0,0.0
I1,11/09/2011,Chievo,Novara,2,2,D,2.0,1.0,H,2011-2012,11.0,14.0,4.0,4.0,20.0,17.0,0.0,6.0,1.0,1.0,1.0,0.0
I1,11/09/2011,Fiorentina,Bologna,2,0,H,1.0,0.0,H,2011-2012,15.0,14.0,7.0,2.0,22.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0
I1,11/09/2011,Genoa,Atalanta,2,2,D,1.0,2.0,A,2011-2012,15.0,16.0,4.0,5.0,16.0,17.0,7.0,3.0,2.0,4.0,1.0,0.0
I1,11/09/2011,Juventus,Parma,4,1,H,1.0,0.0,H,2011-2012,12.0,2.0,6.0,1.0,15.0,12.0,4.0,1.0,0.0,2.0,1.0,0.0
I1,11/09/2011,Lecce,Udinese,0,2,A,0.0,2.0,A,2011-2012,18.0,15.0,2.0,4.0,19.0,11.0,8.0,5.0,2.0,1.0,0.0,0.0
I1,11/09/2011,Palermo,Inter,4,3,H,0.0,1.0,A,2011-2012,16.0,18.0,9.0,5.0,10.0,20.0,4.0,7.0,2.0,3.0,0.0,0.0
I1,11/09/2011,Roma,Cagliari,1,2,A,0.0,0.0,D,2011-2012,16.0,10.0,8.0,3.0,13.0,16.0,5.0,4.0,0.0,5.0,1.0,0.0
I1,17/09/2011,Cagliari,Novara,2,1,H,1.0,0.0,H,2011-2012,17.0,7.0,5.0,4.0,23.0,18.0,4.0,5.0,2.0,3.0,0.0,0.0
I1,17/09/2011,Inter,Roma,0,0,D,0.0,0.0,D,2011-2012,18.0,12.0,4.0,3.0,12.0,15.0,5.0,6.0,1.0,1.0,0.0,0.0
I1,18/09/2011,Atalanta,Palermo,1,0,H,1.0,0.0,H,2011-2012,8.0,11.0,1.0,0.0,15.0,10.0,1.0,8.0,4.0,3.0,0.0,0.0
I1,18/09/2011,Bologna,Lecce,0,2,A,0.0,1.0,A,2011-2012,12.0,17.0,4.0,7.0,14.0,14.0,8.0,3.0,3.0,2.0,0.0,0.0
I1,18/09/2011,Catania,Cesena,1,0,H,1.0,0.0,H,2011-2012,10.0,4.0,3.0,2.0,16.0,12.0,8.0,1.0,4.0,2.0,0.0,0.0
I1,18/09/2011,Lazio,Genoa,1,2,A,1.0,0.0,H,2011-2012,11.0,10.0,2.0,4.0,13.0,16.0,6.0,2.0,1.0,2.0,0.0,0.0
I1,18/09/2011,Napoli,Milan,3,1,H,2.0,1.0,H,2011-2012,13.0,11.0,4.0,4.0,17.0,10.0,2.0,3.0,3.0,4.0,0.0,0.0
I1,18/09/2011,Parma,Chievo,2,1,H,1.0,0.0,H,2011-2012,11.0,10.0,5.0,1.0,21.0,13.0,0.0,2.0,1.0,3.0,1.0,0.0
I1,18/09/2011,Siena,Juventus,0,1,A,0.0,0.0,D,2011-2012,5.0,12.0,1.0,5.0,14.0,16.0,1.0,5.0,2.0,0.0,0.0,0.0
I1,18/09/2011,Udinese,Fiorentina,2,0,H,2.0,0.0,H,2011-2012,8.0,11.0,5.0,2.0,11.0,15.0,4.0,3.0,1.0,4.0,0.0,0.0
I1,20/09/2011,Novara,Inter,3,1,H,1.0,0.0,H,2011-2012,13.0,12.0,9.0,2.0,10.0,14.0,5.0,5.0,1.0,4.0,0.0,1.0
I1,21/09/2011,Cesena,Lazio,1,2,A,1.0,0.0,H,2011-2012,9.0,11.0,1.0,7.0,12.0,13.0,5.0,4.0,3.0,1.0,0.0,0.0
I1,21/09/2011,Chievo,Napoli,1,0,H,0.0,0.0,D,2011-2012,11.0,10.0,5.0,1.0,15.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0
I1,21/09/2011,Fiorentina,Parma,3,0,H,0.0,0.0,D,2011-2012,19.0,7.0,6.0,0.0,12.0,17.0,5.0,5.0,0.0,4.0,0.0,0.0
I1,21/09/2011,Genoa,Catania,3,0,H,2.0,0.0,H,2011-2012,18.0,13.0,10.0,4.0,15.0,15.0,7.0,5.0,2.0,1.0,0.0,0.0
I1,21/09/2011,Juventus,Bologna,1,1,D,1.0,0.0,H,2011-2012,18.0,13.0,6.0,4.0,16.0,19.0,12.0,5.0,3.0,5.0,1.0,0.0
I1,21/09/2011,Lecce,Atalanta,1,2,A,1.0,1.0,D,2011-2012,10.0,12.0,6.0,5.0,17.0,15.0,5.0,3.0,2.0,5.0,1.0,0.0
I1,21/09/2011,Milan,Udinese,1,1,D,0.0,1.0,A,2011-2012,24.0,10.0,6.0,5.0,13.0,15.0,2.0,3.0,3.0,1.0,0.0,0.0
I1,21/09/2011,Palermo,Cagliari,3,2,H,2.0,0.0,H,2011-2012,10.0,14.0,3.0,5.0,15.0,13.0,1.0,5.0,4.0,2.0,0.0,0.0
I1,22/09/2011,Roma,Siena,1,1,D,1.0,0.0,H,2011-2012,14.0,14.0,4.0,4.0,12.0,8.0,6.0,4.0,1.0,1.0,0.0,0.0
I1,24/09/2011,Bologna,Inter,1,3,A,0.0,1.0,A,2011-2012,9.0,13.0,4.0,6.0,16.0,21.0,9.0,1.0,2.0,1.0,1.0,0.0
I1,24/09/2011,Milan,Cesena,1,0,H,1.0,0.0,H,2011-2012,10.0,7.0,4.0,3.0,16.0,14.0,11.0,3.0,3.0,1.0,0.0,0.0
I1,24/09/2011,Napoli,Fiorentina,0,0,D,0.0,0.0,D,2011-2012,8.0,12.0,3.0,4.0,6.0,14.0,7.0,6.0,2.0,3.0,0.0,0.0
I1,25/09/2011,Atalanta,Novara,2,1,H,1.0,0.0,H,2011-2012,12.0,11.0,5.0,3.0,20.0,23.0,4.0,3.0,4.0,1.0,0.0,0.0
I1,25/09/2011,Cagliari,Udinese,0,0,D,0.0,0.0,D,2011-2012,16.0,10.0,6.0,4.0,13.0,17.0,6.0,3.0,1.0,5.0,0.0,0.0
I1,25/09/2011,Catania,Juventus,1,1,D,1.0,0.0,H,2011-2012,13.0,15.0,4.0,5.0,20.0,16.0,3.0,10.0,2.0,3.0,0.0,0.0
I1,25/09/2011,Chievo,Genoa,2,1,H,0.0,0.0,D,2011-2012,21.0,8.0,9.0,4.0,12.0,16.0,8.0,5.0,0.0,2.0,0.0,1.0
I1,25/09/2011,Lazio,Palermo,0,0,D,0.0,0.0,D,2011-2012,24.0,13.0,6.0,5.0,15.0,13.0,9.0,3.0,2.0,1.0,0.0,0.0
I1,25/09/2011,Parma,Roma,0,1,A,0.0,0.0,D,2011-2012,15.0,18.0,4.0,4.0,13.0,17.0,7.0,5.0,2.0,3.0,0.0,0.0
I1,25/09/2011,Siena,Lecce,3,0,H,1.0,0.0,H,2011-2012,9.0,8.0,4.0,3.0,19.0,13.0,1.0,2.0,2.0,1.0,0.0,1.0
I1,01/10/2011,Inter,Napoli,0,3,A,0.0,1.0,A,2011-2012,10.0,14.0,2.0,4.0,16.0,9.0,2.0,6.0,3.0,2.0,1.0,0.0
I1,01/10/2011,Roma,Atalanta,3,1,H,2.0,0.0,H,2011-2012,24.0,11.0,6.0,2.0,8.0,11.0,6.0,10.0,1.0,3.0,0.0,0.0
I1,02/10/2011,Cesena,Chievo,0,0,D,0.0,0.0,D,2011-2012,14.0,6.0,4.0,1.0,18.0,16.0,3.0,2.0,5.0,3.0,0.0,0.0
I1,02/10/2011,Fiorentina,Lazio,1,2,A,1.0,1.0,D,2011-2012,12.0,18.0,6.0,7.0,12.0,9.0,7.0,3.0,3.0,1.0,0.0,0.0
I1,02/10/2011,Juventus,Milan,2,0,H,0.0,0.0,D,2011-2012,20.0,4.0,7.0,1.0,13.0,14.0,5.0,5.0,1.0,1.0,0.0,1.0
I1,02/10/2011,Lecce,Cagliari,0,2,A,0.0,2.0,A,2011-2012,11.0,10.0,4.0,3.0,24.0,18.0,4.0,7.0,6.0,2.0,0.0,0.0
I1,02/10/2011,Novara,Catania,3,3,D,0.0,1.0,A,2011-2012,19.0,20.0,7.0,7.0,23.0,26.0,8.0,4.0,5.0,1.0,0.0,0.0
I1,02/10/2011,Palermo,Siena,2,0,H,1.0,0.0,H,2011-2012,17.0,9.0,5.0,1.0,16.0,24.0,9.0,1.0,3.0,4.0,1.0,0.0
I1,02/10/2011,Parma,Genoa,3,1,H,2.0,0.0,H,2011-2012,19.0,17.0,9.0,9.0,21.0,14.0,3.0,5.0,1.0,1.0,0.0,0.0
I1,02/10/2011,Udinese,Bologna,2,0,H,1.0,0.0,H,2011-2012,26.0,10.0,8.0,3.0,24.0,19.0,4.0,3.0,1.0,3.0,0.0,0.0
I1,15/10/2011,Catania,Inter,2,1,H,0.0,1.0,A,2011-2012,11.0,6.0,4.0,2.0,15.0,13.0,6.0,5.0,3.0,2.0,0.0,0.0
I1,15/10/2011,Milan,Palermo,3,0,H,1.0,0.0,H,2011-2012,20.0,6.0,10.0,0.0,11.0,13.0,10.0,4.0,2.0,1.0,0.0,0.0
I1,15/10/2011,Napoli,Parma,1,2,A,0.0,0.0,D,2011-2012,15.0,8.0,5.0,3.0,12.0,16.0,8.0,0.0,1.0,1.0,0.0,0.0
I1,16/10/2011,Atalanta,Udinese,0,0,D,0.0,0.0,D,2011-2012,18.0,6.0,3.0,1.0,18.0,22.0,3.0,2.0,3.0,1.0,0.0,1.0
I1,16/10/2011,Cagliari,Siena,0,0,D,0.0,0.0,D,2011-2012,12.0,7.0,6.0,2.0,14.0,16.0,4.0,3.0,1.0,3.0,0.0,0.0
I1,16/10/2011,Cesena,Fiorentina,0,0,D,0.0,0.0,D,2011-2012,17.0,15.0,3.0,7.0,14.0,10.0,9.0,5.0,2.0,4.0,1.0,0.0
I1,16/10/2011,Chievo,Juventus,0,0,D,0.0,0.0,D,2011-2012,4.0,13.0,2.0,2.0,22.0,12.0,3.0,4.0,6.0,2.0,0.0,0.0
I1,16/10/2011,Genoa,Lecce,0,0,D,0.0,0.0,D,2011-2012,15.0,7.0,6.0,1.0,20.0,22.0,11.0,2.0,2.0,4.0,1.0,0.0
I1,16/10/2011,Lazio,Roma,2,1,H,0.0,1.0,A,2011-2012,23.0,6.0,4.0,2.0,15.0,12.0,8.0,2.0,2.0,4.0,0.0,1.0
I1,16/10/2011,Novara,Bologna,0,2,A,0.0,1.0,A,2011-2012,15.0,10.0,2.0,6.0,9.0,22.0,8.0,1.0,1.0,2.0,0.0,0.0
I1,22/10/2011,Fiorentina,Catania,2,2,D,1.0,1.0,D,2011-2012,17.0,16.0,5.0,3.0,20.0,16.0,6.0,10.0,1.0,1.0,0.0,0.0
I1,22/10/2011,Juventus,Genoa,2,2,D,1.0,1.0,D,2011-2012,20.0,13.0,7.0,5.0,11.0,12.0,9.0,8.0,2.0,5.0,0.0,0.0
I1,23/10/2011,Bologna,Lazio,0,2,A,0.0,1.0,A,2011-2012,14.0,11.0,5.0,1.0,19.0,20.0,8.0,2.0,4.0,3.0,0.0,0.0
I1,23/10/2011,Cagliari,Napoli,0,0,D,0.0,0.0,D,2011-2012,15.0,11.0,2.0,4.0,19.0,13.0,7.0,4.0,3.0,2.0,0.0,0.0
I1,23/10/2011,Inter,Chievo,1,0,H,1.0,0.0,H,2011-2012,22.0,9.0,6.0,3.0,9.0,14.0,10.0,4.0,2.0,2.0,0.0,0.0
I1,23/10/2011,Lecce,Milan,3,4,A,3.0,0.0,H,2011-2012,12.0,19.0,6.0,6.0,22.0,17.0,3.0,6.0,4.0,0.0,0.0,0.0
I1,23/10/2011,Parma,Atalanta,1,2,A,0.0,0.0,D,2011-2012,18.0,9.0,2.0,3.0,13.0,15.0,9.0,4.0,2.0,2.0,0.0,0.0
I1,23/10/2011,Roma,Palermo,1,0,H,1.0,0.0,H,2011-2012,15.0,22.0,1.0,8.0,15.0,17.0,7.0,6.0,2.0,3.0,0.0,0.0
I1,23/10/2011,Siena,Cesena,2,0,H,1.0,0.0,H,2011-2012,12.0,9.0,4.0,1.0,8.0,20.0,4.0,5.0,1.0,1.0,0.0,0.0
I1,23/10/2011,Udinese,Novara,3,0,H,2.0,0.0,H,2011-2012,12.0,14.0,4.0,5.0,13.0,16.0,9.0,5.0,1.0,2.0,0.0,0.0
I1,25/10/2011,Juventus,Fiorentina,2,1,H,1.0,0.0,H,2011-2012,21.0,9.0,14.0,2.0,6.0,17.0,8.0,4.0,1.0,3.0,0.0,0.0
I1,26/10/2011,Atalanta,Inter,1,1,D,1.0,1.0,D,2011-2012,5.0,13.0,4.0,4.0,17.0,14.0,4.0,5.0,2.0,2.0,0.0,0.0
I1,26/10/2011,Cesena,Cagliari,1,1,D,1.0,1.0,D,2011-2012,14.0,4.0,3.0,3.0,21.0,22.0,13.0,1.0,2.0,3.0,0.0,0.0
I1,26/10/2011,Chievo,Bologna,0,1,A,0.0,0.0,D,2011-2012,17.0,9.0,2.0,3.0,17.0,19.0,6.0,2.0,0.0,3.0,0.0,0.0
I1,26/10/2011,Genoa,Roma,2,1,H,1.0,0.0,H,2011-2012,8.0,16.0,5.0,5.0,17.0,11.0,7.0,5.0,2.0,1.0,0.0,0.0
I1,26/10/2011,Lazio,Catania,1,1,D,1.0,0.0,H,2011-2012,17.0,15.0,4.0,5.0,13.0,18.0,3.0,8.0,1.0,5.0,0.0,0.0
I1,26/10/2011,Milan,Parma,4,1,H,2.0,0.0,H,2011-2012,14.0,10.0,8.0,2.0,10.0,11.0,6.0,3.0,2.0,0.0,0.0,0.0
I1,26/10/2011,Napoli,Udinese,2,0,H,2.0,0.0,H,2011-2012,11.0,12.0,4.0,2.0,13.0,22.0,3.0,4.0,0.0,4.0,0.0,0.0
I1,26/10/2011,Novara,Siena,1,1,D,0.0,1.0,A,2011-2012,15.0,9.0,6.0,4.0,16.0,21.0,7.0,6.0,2.0,3.0,0.0,0.0
I1,27/10/2011,Palermo,Lecce,2,0,H,1.0,0.0,H,2011-2012,20.0,18.0,8.0,3.0,16.0,12.0,7.0,4.0,3.0,2.0,0.0,0.0
I1,29/10/2011,Catania,Napoli,2,1,H,1.0,1.0,D,2011-2012,18.0,11.0,5.0,4.0,12.0,13.0,5.0,7.0,1.0,1.0,0.0,1.0
I1,29/10/2011,Inter,Juventus,1,2,A,1.0,2.0,A,2011-2012,20.0,16.0,4.0,6.0,16.0,16.0,6.0,4.0,2.0,5.0,0.0,0.0
I1,29/10/2011,Roma,Milan,2,3,A,1.0,2.0,A,2011-2012,23.0,15.0,9.0,4.0,13.0,14.0,13.0,4.0,2.0,3.0,0.0,1.0
I1,30/10/2011,Bologna,Atalanta,3,1,H,1.0,1.0,D,2011-2012,9.0,14.0,4.0,5.0,20.0,15.0,7.0,8.0,2.0,3.0,0.0,0.0
I1,30/10/2011,Cagliari,Lazio,0,3,A,0.0,2.0,A,2011-2012,11.0,5.0,2.0,4.0,7.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0
I1,30/10/2011,Fiorentina,Genoa,1,0,H,1.0,0.0,H,2011-2012,19.0,5.0,4.0,2.0,14.0,22.0,11.0,2.0,1.0,1.0,0.0,0.0
I1,30/10/2011,Lecce,Novara,1,1,D,1.0,1.0,D,2011-2012,14.0,10.0,7.0,3.0,26.0,10.0,9.0,8.0,4.0,1.0,0.0,0.0
I1,30/10/2011,Parma,Cesena,2,0,H,1.0,0.0,H,2011-2012,22.0,10.0,7.0,3.0,16.0,17.0,11.0,2.0,2.0,4.0,0.0,0.0
I1,30/10/2011,Siena,Chievo,4,1,H,1.0,0.0,H,2011-2012,12.0,5.0,7.0,2.0,16.0,28.0,4.0,2.0,1.0,5.0,0.0,0.0
I1,30/10/2011,Udinese,Palermo,1,0,H,1.0,0.0,H,2011-2012,21.0,13.0,4.0,7.0,12.0,13.0,4.0,5.0,2.0,1.0,0.0,0.0
I1,05/11/2011,Novara,Roma,0,2,A,0.0,0.0,D,2011-2012,13.0,24.0,2.0,9.0,19.0,15.0,10.0,8.0,2.0,2.0,0.0,0.0
I1,05/11/2011,Palermo,Bologna,3,1,H,1.0,0.0,H,2011-2012,13.0,15.0,6.0,6.0,23.0,15.0,5.0,10.0,3.0,2.0,0.0,0.0
I1,06/11/2011,Atalanta,Cagliari,1,0,H,0.0,0.0,D,2011-2012,11.0,11.0,3.0,5.0,18.0,19.0,1.0,6.0,4.0,2.0,0.0,0.0
I1,06/11/2011,Cesena,Lecce,0,1,A,0.0,0.0,D,2011-2012,27.0,9.0,6.0,2.0,17.0,18.0,21.0,2.0,1.0,2.0,0.0,1.0
I1,06/11/2011,Chievo,Fiorentina,1,0,H,0.0,0.0,D,2011-2012,11.0,12.0,3.0,2.0,20.0,10.0,6.0,5.0,1.0,3.0,0.0,0.0
I1,06/11/2011,Lazio,Parma,1,0,H,0.0,0.0,D,2011-2012,12.0,8.0,6.0,2.0,6.0,13.0,7.0,5.0,1.0,1.0,0.0,0.0
I1,06/11/2011,Milan,Catania,4,0,H,2.0,0.0,H,2011-2012,22.0,16.0,10.0,6.0,23.0,14.0,5.0,3.0,4.0,3.0,0.0,0.0
I1,06/11/2011,Udinese,Siena,2,1,H,1.0,0.0,H,2011-2012,15.0,16.0,7.0,5.0,10.0,13.0,7.0,3.0,0.0,2.0,0.0,0.0
I1,19/11/2011,Fiorentina,Milan,0,0,D,0.0,0.0,D,2011-2012,6.0,12.0,0.0,1.0,15.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0
I1,19/11/2011,Inter,Cagliari,2,1,H,0.0,0.0,D,2011-2012,18.0,6.0,8.0,3.0,19.0,19.0,5.0,0.0,1.0,2.0,0.0,0.0
I1,19/11/2011,Napoli,Lazio,0,0,D,0.0,0.0,D,2011-2012,19.0,4.0,6.0,1.0,9.0,17.0,7.0,3.0,0.0,3.0,0.0,0.0
I1,20/11/2011,Bologna,Cesena,0,1,A,0.0,0.0,D,2011-2012,17.0,14.0,5.0,2.0,16.0,13.0,4.0,7.0,3.0,4.0,0.0,0.0
I1,20/11/2011,Catania,Chievo,1,2,A,0.0,1.0,A,2011-2012,18.0,9.0,5.0,2.0,14.0,18.0,9.0,5.0,2.0,3.0,0.0,0.0
I1,20/11/2011,Genoa,Novara,1,0,H,0.0,0.0,D,2011-2012,13.0,14.0,4.0,2.0,15.0,22.0,6.0,7.0,3.0,4.0,1.0,1.0
I1,20/11/2011,Juventus,Palermo,3,0,H,1.0,0.0,H,2011-2012,15.0,8.0,4.0,2.0,14.0,14.0,4.0,4.0,0.0,2.0,0.0,0.0
I1,20/11/2011,Parma,Udinese,2,0,H,0.0,0.0,D,2011-2012,19.0,14.0,4.0,4.0,11.0,14.0,3.0,7.0,2.0,1.0,0.0,0.0
I1,20/11/2011,Roma,Lecce,2,1,H,1.0,0.0,H,2011-2012,16.0,9.0,6.0,2.0,5.0,17.0,7.0,1.0,1.0,2.0,0.0,0.0
I1,20/11/2011,Siena,Atalanta,2,2,D,1.0,1.0,D,2011-2012,21.0,4.0,9.0,3.0,9.0,20.0,12.0,2.0,3.0,2.0,0.0,0.0
I1,25/11/2011,Udinese,Roma,2,0,H,0.0,0.0,D,2011-2012,13.0,11.0,4.0,1.0,20.0,13.0,4.0,4.0,3.0,2.0,0.0,0.0
I1,26/11/2011,Atalanta,Napoli,1,1,D,0.0,0.0,D,2011-2012,11.0,15.0,3.0,1.0,16.0,13.0,1.0,6.0,3.0,5.0,0.0,0.0
I1,26/11/2011,Lazio,Juventus,0,1,A,0.0,1.0,A,2011-2012,19.0,18.0,8.0,5.0,19.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0
I1,26/11/2011,Lecce,Catania,0,1,A,0.0,0.0,D,2011-2012,11.0,16.0,3.0,7.0,18.0,17.0,7.0,4.0,4.0,2.0,0.0,0.0
I1,26/11/2011,Novara,Parma,2,1,H,0.0,1.0,A,2011-2012,12.0,16.0,6.0,4.0,12.0,18.0,1.0,6.0,0.0,2.0,1.0,0.0
I1,27/11/2011,Cagliari,Bologna,1,1,D,0.0,0.0,D,2011-2012,18.0,6.0,5.0,2.0,19.0,25.0,11.0,6.0,4.0,4.0,0.0,0.0
I1,27/11/2011,Cesena,Genoa,2,0,H,0.0,0.0,D,2011-2012,13.0,6.0,8.0,3.0,13.0,13.0,4.0,6.0,2.0,2.0,1.0,0.0
I1,27/11/2011,Milan,Chievo,4,0,H,4.0,0.0,H,2011-2012,13.0,8.0,5.0,4.0,13.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0
I1,27/11/2011,Palermo,Fiorentina,2,0,H,1.0,0.0,H,2011-2012,8.0,19.0,4.0,5.0,19.0,13.0,5.0,6.0,2.0,0.0,0.0,1.0
I1,27/11/2011,Siena,Inter,0,1,A,0.0,0.0,D,2011-2012,9.0,13.0,0.0,4.0,10.0,13.0,5.0,6.0,1.0,2.0,1.0,0.0
I1,29/11/2011,Napoli,Juventus,3,3,D,2.0,0.0,H,2011-2012,10.0,12.0,7.0,7.0,11.0,20.0,3.0,5.0,3.0,4.0,0.0,0.0
I1,02/12/2011,Genoa,Milan,0,2,A,0.0,0.0,D,2011-2012,8.0,18.0,2.0,6.0,14.0,12.0,4.0,3.0,3.0,3.0,1.0,0.0
I1,03/12/2011,Inter,Udinese,0,1,A,0.0,0.0,D,2011-2012,15.0,12.0,2.0,6.0,13.0,12.0,6.0,4.0,1.0,2.0,1.0,1.0
I1,03/12/2011,Napoli,Lecce,4,2,H,3.0,0.0,H,2011-2012,18.0,10.0,9.0,4.0,7.0,14.0,6.0,6.0,1.0,2.0,0.0,0.0
I1,04/12/2011,Bologna,Siena,1,0,H,1.0,0.0,H,2011-2012,14.0,13.0,5.0,4.0,23.0,21.0,5.0,6.0,1.0,2.0,0.0,0.0
I1,04/12/2011,Catania,Cagliari,0,1,A,0.0,0.0,D,2011-2012,16.0,8.0,7.0,5.0,22.0,22.0,10.0,3.0,2.0,1.0,0.0,0.0
I1,04/12/2011,Chievo,Atalanta,0,0,D,0.0,0.0,D,2011-2012,11.0,7.0,2.0,1.0,11.0,21.0,3.0,4.0,2.0,2.0,0.0,0.0
I1,04/12/2011,Fiorentina,Roma,3,0,H,2.0,0.0,H,2011-2012,20.0,7.0,6.0,2.0,15.0,11.0,10.0,8.0,0.0,0.0,0.0,3.0
I1,04/12/2011,Juventus,Cesena,2,0,H,0.0,0.0,D,2011-2012,29.0,2.0,8.0,1.0,8.0,15.0,10.0,1.0,0.0,2.0,0.0,1.0
I1,04/12/2011,Parma,Palermo,0,0,D,0.0,0.0,D,2011-2012,24.0,5.0,4.0,3.0,13.0,17.0,6.0,2.0,1.0,2.0,0.0,0.0
I1,05/12/2011,Lazio,Novara,3,0,H,2.0,0.0,H,2011-2012,23.0,11.0,8.0,4.0,10.0,11.0,10.0,5.0,1.0,2.0,0.0,0.0
I1,10/12/2011,Inter,Fiorentina,2,0,H,1.0,0.0,H,2011-2012,22.0,8.0,6.0,1.0,12.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0
I1,10/12/2011,Lecce,Lazio,2,3,A,1.0,1.0,D,2011-2012,14.0,10.0,8.0,3.0,15.0,16.0,3.0,1.0,2.0,3.0,0.0,0.0
I1,10/12/2011,Palermo,Cesena,0,1,A,0.0,0.0,D,2011-2012,12.0,20.0,6.0,6.0,14.0,14.0,6.0,4.0,1.0,4.0,1.0,0.0
I1,10/12/2011,Siena,Genoa,0,2,A,0.0,0.0,D,2011-2012,14.0,13.0,0.0,4.0,16.0,13.0,8.0,6.0,4.0,2.0,0.0,0.0
I1,11/12/2011,Atalanta,Catania,1,1,D,0.0,1.0,A,2011-2012,15.0,8.0,4.0,4.0,17.0,19.0,8.0,2.0,3.0,2.0,0.0,1.0
I1,11/12/2011,Bologna,Milan,2,2,D,1.0,1.0,D,2011-2012,12.0,13.0,3.0,4.0,17.0,13.0,2.0,11.0,4.0,3.0,0.0,0.0
I1,11/12/2011,Cagliari,Parma,0,0,D,0.0,0.0,D,2011-2012,9.0,13.0,1.0,5.0,15.0,16.0,3.0,5.0,2.0,3.0,0.0,0.0
I1,11/12/2011,Novara,Napoli,1,1,D,0.0,0.0,D,2011-2012,11.0,14.0,2.0,4.0,17.0,9.0,4.0,3.0,3.0,0.0,0.0,0.0
I1,11/12/2011,Udinese,Chievo,2,1,H,0.0,0.0,D,2011-2012,16.0,9.0,5.0,1.0,9.0,14.0,6.0,4.0,2.0,5.0,0.0,0.0
I1,12/12/2011,Roma,Juventus,1,1,D,1.0,0.0,H,2011-2012,12.0,22.0,4.0,9.0,17.0,10.0,4.0,10.0,3.0,3.0,0.0,0.0
I1,13/12/2011,Genoa,Inter,0,1,A,0.0,0.0,D,2011-2012,4.0,17.0,1.0,7.0,11.0,15.0,6.0,4.0,2.0,1.0,0.0,0.0
I1,17/12/2011,Chievo,Cagliari,2,0,H,1.0,0.0,H,2011-2012,15.0,11.0,7.0,4.0,20.0,16.0,4.0,6.0,2.0,2.0,0.0,0.0
I1,17/12/2011,Fiorentina,Atalanta,2,2,D,1.0,0.0,H,2011-2012,17.0,8.0,5.0,2.0,19.0,17.0,7.0,6.0,1.0,2.0,0.0,0.0
I1,17/12/2011,Milan,Siena,2,0,H,0.0,0.0,D,2011-2012,16.0,7.0,6.0,3.0,18.0,5.0,10.0,2.0,1.0,2.0,0.0,0.0
I1,18/12/2011,Catania,Palermo,2,0,H,1.0,0.0,H,2011-2012,18.0,7.0,7.0,3.0,22.0,19.0,4.0,3.0,3.0,5.0,0.0,0.0
I1,18/12/2011,Cesena,Inter,0,1,A,0.0,0.0,D,2011-2012,16.0,13.0,4.0,2.0,12.0,10.0,5.0,10.0,2.0,0.0,0.0,0.0
I1,18/12/2011,Genoa,Bologna,2,1,H,1.0,0.0,H,2011-2012,12.0,15.0,5.0,4.0,13.0,19.0,1.0,2.0,3.0,3.0,0.0,0.0
I1,18/12/2011,Juventus,Novara,2,0,H,1.0,0.0,H,2011-2012,26.0,14.0,12.0,3.0,10.0,21.0,12.0,2.0,1.0,2.0,0.0,0.0
I1,18/12/2011,Lazio,Udinese,2,2,D,1.0,1.0,D,2011-2012,14.0,8.0,5.0,3.0,16.0,12.0,5.0,2.0,2.0,2.0,0.0,0.0
I1,18/12/2011,Napoli,Roma,1,3,A,0.0,1.0,A,2011-2012,18.0,16.0,6.0,4.0,8.0,15.0,12.0,2.0,0.0,2.0,0.0,0.0
I1,18/12/2011,Parma,Lecce,3,3,D,1.0,0.0,H,2011-2012,12.0,10.0,4.0,4.0,14.0,23.0,4.0,2.0,4.0,3.0,0.0,0.0
I1,20/12/2011,Cagliari,Milan,0,2,A,0.0,1.0,A,2011-2012,16.0,6.0,5.0,3.0,9.0,17.0,7.0,1.0,2.0,2.0,0.0,0.0
I1,20/12/2011,Siena,Fiorentina,0,0,D,0.0,0.0,D,2011-2012,9.0,14.0,3.0,5.0,14.0,16.0,1.0,9.0,5.0,5.0,0.0,0.0
I1,21/12/2011,Atalanta,Cesena,4,1,H,3.0,1.0,H,2011-2012,12.0,13.0,7.0,3.0,16.0,13.0,5.0,4.0,1.0,3.0,0.0,0.0
I1,21/12/2011,Bologna,Roma,0,2,A,0.0,2.0,A,2011-2012,11.0,16.0,5.0,6.0,18.0,12.0,4.0,2.0,3.0,2.0,1.0,0.0
I1,21/12/2011,Inter,Lecce,4,1,H,1.0,1.0,D,2011-2012,26.0,10.0,8.0,3.0,7.0,12.0,12.0,2.0,1.0,2.0,0.0,0.0
